,caption,count,funny,precision,rank,score,somewhat_funny,target_id,unfunny,contest
3038,"Now that you are off my shoulders, can you carry your own weight?",140,5,0.043452527605847675,3039,1.2571428571428571,26,4489,109,655
3039,What do you know?  You’re mostly covered by water!,140,6,0.04461946972181272,3040,1.2571428571428571,24,5164,110,655
3040,"You think you're the whole world, but you're not. Tierra del Fuego is missing.",144,6,0.043793645980896544,3041,1.2569444444444444,25,690,113,655
3041,Can’t get a world in edgewise,144,10,0.0480248250054124,3042,1.2569444444444444,17,1791,117,655
3042,"There, right there, thanks to God and Donald Trump, is the greatest nation on the planet!",144,9,0.047002752256387996,3043,1.2569444444444444,19,2318,116,655
3043,Now let's hear from the perspective of the Earth,144,6,0.043793645980896544,3044,1.2569444444444444,25,2883,113,655
3044,"Oh, so I suppose you think this make you an expect on climate change.""",144,9,0.047002752256387996,3045,1.2569444444444444,19,4160,116,655
3045,"While my opponent here is going to try to argue climate change is 'real,' let me tell you about my tax plan.",144,9,0.047002752256387996,3046,1.2569444444444444,19,4309,116,655
3046,Our next speaker has the whole world in his hands.,144,7,0.04488884633653657,3047,1.2569444444444444,23,4321,114,655
3047,A political candidate with this world view is uncommon.,144,5,0.042670344868245426,3048,1.2569444444444444,27,5257,112,655
3048,Someone please quickly lower the microphone for Mr. Atlas. He is much shorter than we expected!,148,8,0.045095577465757986,3049,1.2567567567567568,22,1173,118,655
3049,"And I told my wife, Melania, that it's mine, all mine.",148,11,0.048056186875800745,3050,1.2567567567567568,16,3910,121,655
3050,What my opponent just said is pure geocentric poppycock.,152,3,0.0390465739350836,3051,1.256578947368421,33,402,116,655
3051,"And now, with a rebuttal . . .",152,8,0.04427557808511743,3052,1.256578947368421,23,1185,121,655
3052,"Take the western hemisphere, for example...",156,8,0.043494763450623725,3053,1.2564102564102564,24,889,124,655
3053,America is bigger and better than you!,156,9,0.04443542993563251,3054,1.2564102564102564,22,2810,125,655
3054,"Our guest lecturer, Professor Atlas, had to step out for a moment, but he’ll be right back to finish his talk on 
Back Pain in Ancient Greece.",156,7,0.04253329826955489,3055,1.2564102564102564,26,4313,123,655
3055,And that is why the earth is flat.,160,9,0.043660060292902404,3056,1.25625,23,4052,128,655
3056,Are we really going to let this inarticulate blob rule our politics?,160,7,0.04182066666586459,3057,1.25625,27,4436,126,655
3057,Just because you’re my mother!,160,6,0.04086993770702495,3058,1.25625,29,5030,125,655
3058,"Ok, calm down. One at a time!",164,7,0.04114000142387433,3059,1.2560975609756098,28,928,129,655
3059,And I'm happy to call climate change out as a hoax no matter how much evidence there is for it,125,8,0.05067798402182282,3060,1.256,16,5053,101,655
3060,Earth! You're all wet,129,5,0.04574833966710416,3061,1.255813953488372,23,3681,101,655
3061,It's taken them 4.5 billion years to show us their climate change plan. I'm only asking for 1 term.,129,3,0.043019327287641684,3062,1.255813953488372,27,4071,99,655
3062,"My opponent is too round, too plump, and too worldly 
to be taken serious!",172,9,0.041536592581399946,3063,1.255813953488372,26,4711,137,655
3063,Turn around and show the voters your backside.”,129,6,0.047053529233251866,3064,1.255813953488372,21,5058,102,655
3064,Read my lips: no blue planets.,133,5,0.0448461781228279,3065,1.255639097744361,24,1274,104,655
3065,Let me reconsider my position on Climate Change.,133,6,0.04609881624051917,3066,1.255639097744361,22,4240,105,655
3066,"The turning point was the debates. Nixon looked sweaty, nervous and untrained. Kennedy, by contrast, was tanned and calm— but also colossal and globular, with great tidal seas and continents and ice caps and everything.",137,3,0.04148022890881395,3067,1.2554744525547445,29,2120,105,655
3067,I rest my case,137,6,0.04519553087634805,3068,1.2554744525547445,23,2907,108,655
3068,"The opposition candidate acts like a big shot, but can’t take the heat.",137,6,0.04519553087634805,3069,1.2554744525547445,23,3442,108,655
3069,My Mother is always blowing things out of proportion.,137,7,0.04636785759716212,3070,1.2554744525547445,21,3984,109,655
3070,Fake News! Earth has a well-documented left-wing bias!,141,7,0.045467575673261304,3071,1.2553191489361701,22,989,112,655
3071,Wait a minute - I’m the one whose supposed to warm up the crowd.,141,5,0.0431817807925554,3072,1.2553191489361701,26,2127,110,655
3072,Four and a half billion is still too young for perpetual hot flashes.,141,6,0.04433941040440237,3073,1.2553191489361701,24,2510,111,655
3073,Can you prove you aren't flat?,145,7,0.04461339929902378,3074,1.2551724137931035,23,293,115,655
3074,And now the fraction of the world that remains will tell you what  really happened to the rest of it.,145,5,0.04241207983332204,3075,1.2551724137931035,27,1936,113,655
3075,"We of the GOP, rebuke your histrionic claims of global warming!",145,6,0.043526657997152836,3076,1.2551724137931035,25,4219,114,655
3076,If it is so hot in here then tell me why it snowed last week?,149,7,0.04380170098592748,3077,1.25503355704698,24,2445,118,655
3077,And yet my opponent has the audacity to question my membership in the Flat Earth Society!,149,9,0.04582552184531028,3078,1.25503355704698,20,2917,120,655
3078,Not the global warming argument again!,149,4,0.0405771468262492,3079,1.25503355704698,30,3770,115,655
3079,Speaking for the Eastern Hemisphere...,153,7,0.043029229596262916,3080,1.2549019607843137,25,1092,121,655
3080,Fake news - the earth is actually flat!,153,9,0.044983477229521916,3081,1.2549019607843137,21,1359,123,655
3081,I don't even wear carbon shoes. Next question.,153,10,0.04592942995144204,3082,1.2549019607843137,19,1615,124,655
3082,We all have that weight on our shoulders!,153,7,0.043029229596262916,3083,1.2549019607843137,25,5220,121,655
3083,And I too have personal experience with climate change,106,7,0.05536990005350169,3084,1.2547169811320755,13,4594,86,655
3084,"My opponent is well rounded, but that argument fell flat",161,8,0.04251370176061516,3085,1.2546583850931676,25,77,128,655
3085,I'd like to add you to my LinkedIn network,165,13,0.04602013237143623,3086,1.2545454545454546,16,977,136,655
3086,And my opponent here...Lyin hot Mother Earth,114,6,0.05108875702500376,3087,1.2543859649122806,17,4503,91,655
3087,That is fake news! Global warming is a myth!,126,5,0.04637529163765117,3088,1.253968253968254,22,1665,99,655
3088,"Now, that's no reason to heat up!",126,6,0.047724750407533045,3089,1.253968253968254,20,2774,100,655
3089,"Next Up to our Podium..Someone who has be ""Round"" a long time and has a ""world"" of knowledge"".",130,6,0.046731625028052344,3090,1.2538461538461538,21,1502,103,655
3090,Now you tell me who's responsible for all of the earthquakes?,130,6,0.046731625028052344,3091,1.2538461538461538,21,5011,103,655
3091,Borders? What borders?,130,3,0.04273245867758954,3092,1.2538461538461538,27,5049,100,655
3092,Presenting...for the first time on this stage... the World tour!,134,5,0.04455111235379423,3093,1.2537313432835822,24,3140,105,655
3093,Prove it.,138,4,0.042483958432542705,3094,1.2536231884057971,27,880,107,655
3094,"Atlas(t), an admitted globalist!",138,4,0.042483958432542705,3095,1.2536231884057971,27,2958,107,655
3095,"I disagree, the political climate takes precedence.""",138,3,0.041220143149933636,3096,1.2536231884057971,29,4767,106,655
3096,"I, on the other hand, would like to take a more down to earth approach.",138,8,0.04720204249061685,3097,1.2536231884057971,19,4997,111,655
3097,Your position is one-sided.,138,5,0.043711248516772105,3098,1.2536231884057971,25,5118,108,655
3098,"'Mother, I promise you'll have the last word'",142,7,0.04518203640580878,3099,1.2535211267605635,22,607,113,655
3099,"Yes, I'm trying to turn the heat down!",142,6,0.044062754032275185,3100,1.2535211267605635,24,726,112,655
3100,Quit melting down! Think about the economy.,142,6,0.044062754032275185,3101,1.2535211267605635,24,1558,112,655
3101,I'd like to thank my host...,142,6,0.044062754032275185,3102,1.2535211267605635,24,2987,112,655
3102,"""Excuse me!We are not here to discuss personal problems.""",142,5,0.04291428866987937,3103,1.2535211267605635,26,3182,111,655
3103,"What do you mean ""you're just another species""?",142,7,0.04518203640580878,3104,1.2535211267605635,22,3725,113,655
3104,"Claiming the debate was rigged, the Flat Earth proponent complained bitterly that his opponent should have been disqualified.",142,8,0.04627425347472259,3105,1.2535211267605635,20,4100,114,655
3105,My therapist told me I was paranoid when I said you were always against me.,146,6,0.043262820010259384,3106,1.2534246575342465,25,579,115,655
3106,No global warming here folks! Move along...,146,3,0.03985287519579255,3107,1.2534246575342465,31,1309,112,655
3107,"You can think what you want to, but I'm acting locally.",146,3,0.03985287519579255,3108,1.2534246575342465,31,2077,112,655
3108,"That's just, like, your opinion, rest of the entire world.",146,8,0.045394032843747434,3109,1.2534246575342465,21,2519,117,655
3109,Sorry!  Humans are in charge.  You have no say in the matter.,150,8,0.04455764852143658,3110,1.2533333333333334,22,1295,120,655
3110,"Hold up”...I said global warming, not warning!",150,5,0.04143582587473011,3111,1.2533333333333334,28,2266,117,655
3111,Get outta my space!,150,4,0.04034156922218046,3112,1.2533333333333334,30,4676,116,655
3112,Point taken on the coming big climate change.,154,10,0.04566022318123157,3113,1.2532467532467533,19,3338,125,655
3113,I find your arguments on global warming to be unsubstantiated and frankly rather circular.,158,6,0.04108571366290423,3114,1.2531645569620253,28,311,124,655
3114,"Sisyphus, I know you can hear me. Back off!",158,6,0.04108571366290423,3115,1.2531645569620253,28,2466,124,655
3115,"Look, lady, I have just as much experience and knowledge about climate change.",158,4,0.03907409061031696,3116,1.2531645569620253,32,2506,122,655
3116,"And NOW, with a medley of tunes from South Pacific..",162,8,0.0422796895565279,3117,1.2530864197530864,25,3098,129,655
3117,Are you sure it’s not one of your hot flashes?,162,11,0.04491787903831783,3118,1.2530864197530864,19,4494,132,655
3118,"She can say all she wants about rising temperatures and seas, but I made a snowball in April, so what does that tell you?",170,6,0.03918928221208077,3119,1.2529411764705882,31,4453,133,655
3119,"We originally invited Pluto,but since it’s status changed ,the little people protested”",178,8,0.03968692767556257,3120,1.252808988764045,29,4442,141,655
3120,"I respect your position, but you're taking climate change too personally",123,4,0.04558839184199875,3121,1.2520325203252032,23,4989,96,655
3121,"Yeah, that’s just your opinion.",131,4,0.04381071688213469,3122,1.251908396946565,25,315,102,655
3122,"Who are you kidding?  Stop the debate!  Everyone knows the earth is flat, and that climate change isn’t real.",131,7,0.04766233680817027,3123,1.251908396946565,19,4093,105,655
3123,Equal time! I was promised equal time!,135,7,0.046690965621885495,3124,1.2518518518518518,20,662,108,655
3124,"Other than regularly occurring natural disasters, my opponent remains entirely silent on the issue of climate change.",135,6,0.04549162506649493,3125,1.2518518518518518,22,4293,107,655
3125,I am not short! I am just more down to earth than most people!,139,6,0.04461810422546896,3126,1.2517985611510791,23,192,110,655
3126,"Whoa!  Slow your roll, big guy.",139,5,0.043433982204254526,3127,1.2517985611510791,25,301,109,655
3127,Me against the World  and I still say you're flat.,139,5,0.043433982204254526,3128,1.2517985611510791,25,873,109,655
3128,And what have you ever done for us?,139,7,0.045771602978594964,3129,1.2517985611510791,21,1882,111,655
3129,The Earth is flat.,139,10,0.0490696737598291,3130,1.2517985611510791,15,3564,114,655
3130,Global warning? Don’t be a drama queen!,139,7,0.045771602978594964,3131,1.2517985611510791,21,4033,111,655
3131,Now to tell us about the problems of the world  is the world !!,143,9,0.047042473718437,3132,1.2517482517482517,18,1704,116,655
3132,May I ask our U.S colleague to explain his views of the world.,143,6,0.043789441248219076,3133,1.2517482517482517,24,2553,113,655
3133,Don't let the blue fool you. My candidate is in it for the green!,143,9,0.047042473718437,3134,1.2517482517482517,18,3417,116,655
3134,Introductions are unnecessary.  Her stage presence is global.,143,6,0.043789441248219076,3135,1.2517482517482517,24,4087,113,655
3135,"I do not believe, sir, that you are feeling any warmer”",143,6,0.043789441248219076,3136,1.2517482517482517,24,4124,113,655
3136,"Ok, so you feel a little bit warmer...but how do we know it's caused by humans?",143,6,0.043789441248219076,3137,1.2517482517482517,24,4207,113,655
3137,"In the eye of the beholder, you are a mere blimp in the universe.",143,8,0.04598370665040282,3138,1.2517482517482517,20,4554,115,655
3138,"I think the world of my opponent, but he has really failed to grasp the vital concept of national boundaries.",143,5,0.04264999541139126,3139,1.2517482517482517,26,5275,112,655
3139,I think we should let Australia speak for herself!,147,5,0.04190454406221098,3140,1.251700680272109,27,1811,115,655
3140,I'm sorry I said you were flat!,147,5,0.04190454406221098,3141,1.251700680272109,27,3544,115,655
3141,Henderson never stood a chance at the Globalization debate.,147,8,0.04511712195395935,3142,1.251700680272109,21,3913,118,655
3142,"Mr. Earth, in last night’s debate we heard a totally opposite opinion.",147,10,0.04713735900153452,3143,1.251700680272109,17,4693,120,655
3143,See?  It's always all about him!,147,5,0.04190454406221098,3144,1.251700680272109,27,5115,115,655
3144,"And here's what it looked like, only 15 years ago.",151,5,0.04119467918915454,3145,1.2516556291390728,28,275,118,655
3145,I have crushing news!,151,7,0.04328512486984953,3146,1.2516556291390728,24,1746,120,655
3146,"Hey, when do we get the non-global warming questions?",151,8,0.044293365820955825,3147,1.2516556291390728,22,4848,121,655
3147,"And I say, let’s give the whole world a platform with which to speak.",151,4,0.0401086196813953,3148,1.2516556291390728,30,5111,117,655
3148,The world is flat.,155,7,0.042535426854217004,3149,1.2516129032258065,25,210,123,655
3149,And my opponent insists the issue is global!,155,5,0.04051775137575748,3150,1.2516129032258065,29,1054,121,655
3150,"I know they said this was a global stage, but...",155,5,0.04051775137575748,3151,1.2516129032258065,29,2524,121,655
3151,You could have just told the speaker under you that you had a comment.,155,7,0.042535426854217004,3152,1.2516129032258065,25,2848,123,655
3152,ATLAS! ATLAS! Oh Atlas...,167,8,0.041366321584708224,3153,1.251497005988024,26,4551,133,655
3153,"Wow,wow, wow, I believe you've exceeded your time limit.",144,3,0.04003203845127178,3154,1.25,30,86,111,655
3154,"Motherhood aside, what else can you say for yourself?",140,6,0.044334753871226124,3155,1.25,23,380,111,655
3155,"America, please take a spin and let someone else speak.",136,6,0.0451938453788867,3156,1.25,22,446,108,655
3156,"For the last time, where are you hiding Ms. San Diego?",148,6,0.04274438190247979,3157,1.25,25,525,117,655
3157,"Apparently, the 800lb gorilla in the room has something to say.....""",144,8,0.04569671310050197,3158,1.25,20,863,116,655
3158,Please wait your turn.,148,5,0.04165517399877003,3159,1.25,27,1094,116,655
3159,"….and what makes you think, we 1% will listen you you?",148,7,0.04380651604022256,3160,1.25,23,1249,118,655
3160,Not now.,140,9,0.04768537689458502,3161,1.25,17,1266,114,655
3161,Atlas shrugged!  Is there an altruistic doctor in the house?,164,9,0.04270429767893841,3162,1.25,23,1347,132,655
3162,"In this debate, the earth always wins",176,9,0.04069206502309947,3163,1.25,26,1537,141,655
3163,I yield back the balance of my time and join with our last witness in urging the committee to run for their lives.,152,8,0.04403213440466003,3164,1.25,22,1813,122,655
3164,"I say to the world just because it is all of you against me, don't think I am wrong.",160,6,0.04063180276860005,3165,1.25,28,2057,126,655
3165,"Now, my opponent may call himself a man of the world, but I have my doubts.",140,5,0.04316011443339083,3166,1.25,25,2108,110,655
3166,"I guess I'm in the minority on this issue, but...",136,4,0.042715556140397404,3167,1.25,26,2263,106,655
3167,"Now my opponent, whose ego is the size of the entire planet....",144,6,0.043519413988924456,3168,1.25,24,2323,114,655
3168,My opponent is a self-promoting blowhard concerned only with its own special interests.,144,5,0.04238884637277001,3169,1.25,26,2542,113,655
3169,You're not the boss of me.,152,10,0.04596852849190843,3170,1.25,18,2594,124,655
3170,"I don't care how big you are, we're in charge now.",140,6,0.044334753871226124,3171,1.25,23,2615,111,655
3171,And I say to you that a prolonged fever does not prove the reality of Global Warming.,128,4,0.044367825470805686,3172,1.25,24,2831,100,655
3172,I told you it’s NOT HOT in here!!,140,8,0.046595281377622505,3173,1.25,19,2840,113,655
3173,well.. someone here thinks a lot of themselves..,128,4,0.044367825470805686,3174,1.25,24,3095,100,655
3174,My opponent is “warm”!  BOO HOO!,140,6,0.044334753871226124,3175,1.25,23,3284,111,655
3175,You may think you're getting warmer but my President is gonna make that part Great Again!,132,8,0.04854462975402247,3176,1.25,17,3415,107,655
3176,So let’s hear your side of the story Mr. Know It All...,148,8,0.044843500208385956,3177,1.25,21,3435,119,655
3177,"The lone, skeptical scientist debates global warming.",136,5,0.04397216390237215,3178,1.25,24,3460,107,655
3178,"""Studying the entire earth in one day can be...a little intimidating.
So we'll start this morning with the Western Hemisphere.""",156,6,0.04130321216307024,3179,1.25,27,3489,123,655
3179,Size is relative.,152,4,0.039878256697946826,3180,1.25,30,3522,118,655
3180,"Let me reiterate: ""There is no such thing as global warming!!""",128,4,0.044367825470805686,3181,1.25,24,3555,100,655
3181,"Storms, drought, flooding, famine. It's time for the voters to say 'goodbye cruel world.""",152,5,0.04095624168558459,3182,1.25,28,3566,119,655
3182,As a businessman I can tell you these climate change restrictions would cause havoc.   What is your stake in all this?,132,5,0.044828560259541315,3183,1.25,23,4086,104,655
3183,We're debating pollution. You can't just cough.,136,5,0.04397216390237215,3184,1.25,24,4188,107,655
3184,That is where the Americas used to be before the President proclaimed climate change was FAKE NEWS!,108,8,0.05600802246842692,3185,1.25,11,4291,89,655
3185,It doesn't matter if the whole world is against me!  I could stand in the middle of Times Square and shoot somebody and I wouldn't lose any voters.,136,7,0.04638336040008698,3186,1.25,20,4412,109,655
3186,"My opponent is a Globalist, which means he is crazy. In addition, his version of the globe is not actual size.",152,6,0.04200657220898526,3187,1.25,26,4456,120,655
3187,What does a Mercator Globe know about accuracy?,148,8,0.044843500208385956,3188,1.25,21,4758,119,655
3188,"I am sad to have to say this, but: From my observations throughout this debate, I truly believe that my opponent is polluted.",144,4,0.041227287076512804,3189,1.25,28,4777,112,655
3189,You seem to think we could continue to exist without economic growth!,136,5,0.04397216390237215,3190,1.25,24,4854,107,655
3190,Not flat?  Have you seen yourself in a mirror?,144,5,0.04238884637277001,3191,1.25,26,5063,113,655
3191,"I'll Make America Great Again, while my opponent is wrongly focusing on the Americas.",152,4,0.039878256697946826,3192,1.25,30,5194,118,655
3192,"He's at a loss, not Atlas!",177,9,0.04048615824127585,3193,1.2485875706214689,26,3969,142,655
3193,"And in conclusion, I have the world on my side.  Thank you.",165,8,0.041592522892181356,3194,1.2484848484848485,25,3979,132,655
3194,Can you name the planet where you would find these land masses?,161,6,0.0404084886504948,3195,1.2484472049689441,28,1033,127,655
3195,Goodbye,161,9,0.0431945043920584,3196,1.2484472049689441,22,1076,130,655
3196,"Hold on, I asked for a WORLD view!",157,5,0.040063695565756244,3197,1.2484076433121019,29,3809,123,655
3197,Your platform lacks a global perspective.,153,6,0.04176309353236026,3198,1.2483660130718954,26,3126,121,655
3198,You're really going to build a wall ?,153,8,0.043773903246154315,3199,1.2483660130718954,22,3443,123,655
3199,My research still proves you are flat.,153,9,0.04474543459850606,3200,1.2483660130718954,20,4604,124,655
3200,"“I think you’ll find our next speaker is really on the ball ....   
           just out of this world.”",153,5,0.04072046990626664,3201,1.2483660130718954,28,4770,120,655
3201,Don't you roll your sphere at me!,149,12,0.048472065244390475,3202,1.2483221476510067,13,393,124,655
3202,I made you what you are today.,149,8,0.044573110983951156,3203,1.2483221476510067,21,568,120,655
3203,"I don't care that you showed up in person looking like this.
I *still* think you're flat!",149,6,0.04248967850729419,3204,1.2483221476510067,25,875,118,655
3204,"Say hello to my little friend.""",149,6,0.04248967850729419,3205,1.2483221476510067,25,1055,118,655
3205,Hal always lost the debate on climate change to his opponent.,149,6,0.04248967850729419,3206,1.2483221476510067,25,2976,118,655
3206,"Look, I know what I agreed to, but I just assumed you were speaking in metaphor",149,3,0.03915722940852179,3207,1.2483221476510067,31,4683,115,655
3207,It's a fake world!,145,8,0.04541320980491588,3208,1.2482758620689656,20,1330,117,655
3208,"And without further adieu, he carries the weight of the world on his shoulders",145,4,0.040978260850519276,3209,1.2482758620689656,28,2642,113,655
3209,Our guest lecturer will be discussing the effects of globalization.,145,6,0.043252615453394885,3210,1.2482758620689656,24,3238,115,655
3210,When are we going to start talking about MY needs?,145,6,0.043252615453394885,3211,1.2482758620689656,24,5004,115,655
3211,"Please sir, you've had your turn.",141,4,0.04169171895547657,3212,1.24822695035461,27,533,110,655
3212,And take note of how my opponent is trying to flood this debate with irrelevant arguments,141,5,0.04288958558969954,3213,1.24822695035461,25,939,111,655
3213,And it can be yours for the right bid!!,141,7,0.04519016261581274,3214,1.24822695035461,21,1011,113,655
3214,I yield the remainder of my eons to the honorable planet.,141,6,0.044054893878545213,3215,1.24822695035461,23,1080,112,655
3215,My opponent here promises the world; let me address you on a more human level.,141,6,0.044054893878545213,3216,1.24822695035461,23,2322,112,655
3216,I am honored to be speaking on behalf of the entire planet.,137,4,0.04244186524511072,3217,1.2481751824817517,26,1414,107,655
3217,"And, I’d like to introduce my co-presenter, who is quite worldly.",137,5,0.043688146360768294,3218,1.2481751824817517,24,4094,108,655
3218,"Ah, I can see right through this round-earther's ruse. You're an actor paid by NASA!",137,9,0.04835310703835909,3219,1.2481751824817517,16,4642,112,655
3219,This is not what I meant by a continental presence.,133,7,0.04701867577062149,3220,1.2481203007518797,19,1063,107,655
3220,My opponent's comments suggest he's from a different universe.,133,5,0.04452991733786778,3221,1.2481203007518797,23,2189,105,655
3221,Voters today demand more than simple warmth!,133,6,0.04579120772233555,3222,1.2481203007518797,21,3446,106,655
3222,"And I repeat, I don’t see any evidence supporting my opponent’s claims of this so-called “climate change”!",133,5,0.04452991733786778,3223,1.2481203007518797,23,4794,105,655
3223,"And now, on this question of global warming, why don't we hear from Mother Earth, herself?",129,10,0.05165737571806915,3224,1.248062015503876,12,1889,107,655
3224,From where I stand nobody can tell me it isn't flat.,129,4,0.04406518217403905,3225,1.248062015503876,24,2020,101,655
3225,Your only campaign promise is to get Man to Mars?,129,8,0.04925684119046061,3226,1.248062015503876,16,5236,105,655
3226,You think your global perspective is so big.,125,5,0.04635904755624927,3227,1.248,21,455,99,655
3227,That's not what your arctic face said last week on twitter!,125,5,0.04635904755624927,3228,1.248,21,2886,99,655
3228,"Okay, okay. you have a climate problem.",125,6,0.04773042581401404,3229,1.248,19,3202,100,655
3229,"Didn't we settle this debate 2,000 years ago?",125,5,0.04635904755624927,3230,1.248,21,3457,99,655
3230,My opponent has a more globalist point of view.,125,3,0.043486742510718705,3231,1.248,25,4809,97,655
3231,And now a word from our Sponsor,170,8,0.04071392535457735,3232,1.2470588235294118,26,931,136,655
3232,I don't care what the world says. I am right.,166,6,0.039563838715599486,3233,1.2469879518072289,29,2174,131,655
3233,"Excuse me, but your two minutes are up",166,8,0.04136829745311664,3234,1.2469879518072289,25,4778,133,655
3234,It's YOUR problem. I don't respect planets who let its inhabitants change the climate,158,11,0.04550832592874112,3235,1.2468354430379747,17,2036,130,655
3235,See? She's full of hot air!,154,7,0.04253220024914219,3236,1.2467532467532467,24,3412,123,655
3236,"So, what time is it over there?",154,5,0.040487321254757055,3237,1.2467532467532467,28,3838,121,655
3237,Today is the first day of the end of your life.,150,7,0.0432842606324015,3238,1.2466666666666666,23,1749,120,655
3238,OK God.  You win!,146,8,0.04513313516693503,3239,1.2465753424657535,20,445,118,655
3239,My opponent cannot hide his preference for big government.,146,6,0.04298899007208365,3240,1.2465753424657535,24,2719,116,655
3240,"Believe me, we hear you,
and we’re working on it!",146,6,0.04298899007208365,3241,1.2465753424657535,24,3574,116,655
3241,"My esteemed colleague considers himself an Atlas 
among mere mortals.",146,6,0.04298899007208365,3242,1.2465753424657535,24,4153,116,655
3242,"And, if my worthy opponent were really in tune with what's going on, she'd realize the public is tired of hearing about climate change.",146,7,0.04407410326605939,3243,1.2465753424657535,22,4404,117,655
3243,"Yes, I've heard all your ""science,"" but you're full of hot air.",146,4,0.040732132829482244,3244,1.2465753424657535,28,4614,114,655
3244,"Fake news. If you were heating up, why would you be snowing up there?",146,4,0.040732132829482244,3245,1.2465753424657535,28,4996,114,655
3245,"But unlike my adversary, I am against a bigger global presence.",142,7,0.04490483140553,3246,1.2464788732394365,21,133,114,655
3246,Consider my opponents history.  Can you really trust him?,142,5,0.04262233735759902,3247,1.2464788732394365,25,3461,112,655
3247,"Don't give me that half-baked, self-serving argument about the worldwide effect of climate change.",142,5,0.04262233735759902,3248,1.2464788732394365,25,4016,112,655
3248,When considering the cosmos it's actually quite small.,142,2,0.038948597910885605,3249,1.2464788732394365,31,4903,109,655
3249,"And finally, here is my irrefutable proof that the Earth is, indeed, flat.",138,6,0.04460956331318161,3250,1.2463768115942029,22,2013,110,655
3250,What 'world view'?  You don't even have eyes,138,7,0.045779904562916626,3251,1.2463768115942029,20,4318,111,655
3251,I reject your global elitism!,138,7,0.045779904562916626,3252,1.2463768115942029,20,4901,111,655
3252,I know a guy who says you're not really warm.,134,7,0.04670319154586742,3253,1.2462686567164178,19,2252,108,655
3253,"Whoa, whoa, whoa, one at a time!",134,7,0.04670319154586742,3254,1.2462686567164178,19,2564,108,655
3254,"... it's not up for debate, the Earth is flat!",134,5,0.04423512630593346,3255,1.2462686567164178,23,3609,106,655
3255,The World on stage,130,4,0.04376652217065625,3256,1.2461538461538462,24,1553,102,655
3256,"Now you’ve had your turn, it’s time to talk about REAL issues.",126,6,0.047390988275359834,3257,1.246031746031746,19,2270,101,655
3257,"Re-Elect me, and I assure you, my opponent is a HUGE LOOSER!",118,9,0.05374089262558822,3258,1.2457627118644068,11,3425,98,655
3258,"And now, may I introduce the world, with few choice words to offer regarding global warming",171,6,0.038764994780171175,3259,1.2456140350877194,30,1901,135,655
3259,Atlas your ride is here...,167,6,0.03935401643597681,3260,1.2455089820359282,29,3493,132,655
3260,And what skeletons are hiding in my opponent's antipodes?,163,7,0.040905475633749154,3261,1.2453987730061349,26,3148,130,655
3261,". . . And, speaking on the effects of global warming we have ...",159,8,0.04252684858129961,3262,1.2452830188679245,23,4295,128,655
3262,"'Environmentalism,' he says? That's just the sort of corrupt, self-serving rhetoric that we need to eliminate from our politics!",151,7,0.043027674668663723,3263,1.2450331125827814,23,532,121,655
3263,“Yours is the Axis of Evil!”,151,7,0.043027674668663723,3264,1.2450331125827814,23,1954,121,655
3264,"The Climate Change ""Debate""",151,6,0.0419890529381387,3265,1.2450331125827814,25,3178,120,655
3265,No worries. It's fake,151,9,0.045033112582781455,3266,1.2450331125827814,19,3527,123,655
3266,Just WHO do you think you are?,151,5,0.04092408026933852,3267,1.2450331125827814,27,3588,119,655
3267,Can I have some ice water?,151,1,0.03635353439335788,3268,1.2450331125827814,35,4298,115,655
3268,The only conspiracy here is how you fit through the doorway,151,5,0.04092408026933852,3269,1.2450331125827814,27,4452,119,655
3269,"Although we are in this crazy heated debate, I definitely agree with you!  If it weren't for YOU, none of us would be here.",147,5,0.04162373529739404,3270,1.2448979591836735,26,228,116,655
3270,That's YOUR opinion!,147,8,0.044856428975724165,3271,1.2448979591836735,20,1367,119,655
3271,Hmmfp......I will debate the Universe only!!,147,9,0.0458834085543973,3272,1.2448979591836735,18,1761,120,655
3272,This next item for bids ....!,147,7,0.0438053793538948,3273,1.2448979591836735,22,2747,118,655
3273,"Yes, yes, we all know about you and your globalist philosophy!",147,7,0.0438053793538948,3274,1.2448979591836735,22,3308,118,655
3274,And who do you think should pay for the wall?,147,8,0.044856428975724165,3275,1.2448979591836735,20,4175,119,655
3275,"Listen world, we did not cause climate change.",143,6,0.04350539863182021,3276,1.2447552447552448,23,2601,114,655
3276,You can hear people from around the world telling me what a great job I’m doing!,143,5,0.04235831268917647,3277,1.2447552447552448,25,2607,113,655
3277,Never have I heard such a self-absorbed World View...!,143,4,0.041179286026284054,3278,1.2447552447552448,27,2617,112,655
3278,"‘Stay cool, stay cool?’ What on earth...YOU stay cool!",143,6,0.04350539863182021,3279,1.2447552447552448,23,3014,114,655
3279,Our next speaker is getting hot under the collar so it is his turn to be heard.,143,6,0.04350539863182021,3280,1.2447552447552448,23,3127,114,655
3280,I'll be the one who decides whether your climate is changing or not!,139,7,0.04548390934897567,3281,1.2446043165467626,20,1535,112,655
3281,"With all due respect, my opponent is talking in circles to avoid the question.",139,5,0.04313069881830356,3282,1.2446043165467626,24,1596,110,655
3282,"My fellow Americans, I assure you that my worthy opponent doesn't have a leg to stand on!",139,4,0.041904567364428186,3283,1.2446043165467626,26,1808,109,655
3283,My opponent is clearly a single-issue candidate.,139,4,0.041904567364428186,3284,1.2446043165467626,26,2216,109,655
