rank,funny,somewhat_funny,unfunny,count,score,precision,contest,caption
2070,6,9,95,110,1.190909090909091,0.04917239090789421,551,"Too tired, too poor, too wretched. No lamp for you!"
2070,4,13,93,110,1.190909090909091,0.04565427345619578,551,You have to admit ... global warming has made the Circle Line pretty darn exciting!
2070,2,17,91,110,1.190909090909091,0.041841383127562214,551,And now on your right the President Elect
2070,2,17,91,110,1.190909090909091,0.041841383127562214,551,"On three, everyone wave back at Donald!"
2070,4,13,93,110,1.190909090909091,0.04565427345619578,551,"Now, hold on everyone. Let's give this a chance."
2070,5,11,94,110,1.190909090909091,0.04744595194751529,551,"'Welcome girls, says Liberty, guard thy pussy!"""
2070,4,13,93,110,1.190909090909091,0.04565427345619578,551,Wave goodbye. It was great.
2070,5,11,94,110,1.190909090909091,0.04744595194751529,551,"Hold on Folks, its going to be a bumpy ride!"
2070,2,17,91,110,1.190909090909091,0.041841383127562214,551,Who said climate change isn't real?
2070,2,17,91,110,1.190909090909091,0.041841383127562214,551,I think it may be time for an offering to Poseidon.
2070,4,13,93,110,1.190909090909091,0.04565427345619578,551,"Just watch, you losers, he's gonna lift all boats!"
2070,3,15,92,110,1.190909090909091,0.04378934817304632,551,"Oh-oh, a deal breaker!"
2070,2,17,91,110,1.190909090909091,0.041841383127562214,551,And you thought mullets were the end of the world!
2095,4,13,94,111,1.1891891891891893,0.04527378450305516,551,There's nothing funny about this.
2095,7,7,97,111,1.1891891891891893,0.05040948377666219,551,"""Once again, the tired, poor, huddled masses have sailed right into my trap!"" Lady Liberty cackled, maniacally."
2097,3,14,90,107,1.1869158878504673,0.04430310533375682,551,"Land of the Free, Home of the Bad Comb-Over."
2097,5,10,92,107,1.1869158878504673,0.04811898407826445,551,"Look at those hands, are they small hands?"
2097,4,12,91,107,1.1869158878504673,0.046250414976182756,551,Pundits predicted a YUGE rogue wave.
2097,3,14,90,107,1.1869158878504673,0.04430310533375682,551,What is that saying about: 'rising tides?'
2097,4,12,91,107,1.1869158878504673,0.046250414976182756,551,Into the welcoming arms of the new administration.
2097,5,10,92,107,1.1869158878504673,0.04811898407826445,551,I think Neptune is trying to make the ocean great again.
2097,2,16,89,107,1.1869158878504673,0.042266173223498654,551,"A sea change is bad enough, but this Trumps everything."
2097,3,14,90,107,1.1869158878504673,0.04430310533375682,551,They call it the Orange Wave.
2097,3,14,90,107,1.1869158878504673,0.04430310533375682,551,Help! New Jersey ahead. Turn back now!
2097,3,14,90,107,1.1869158878504673,0.04430310533375682,551,Kind of rethinking this stay-cation thing.
2097,6,8,93,107,1.1869158878504673,0.04991765591430978,551,It's hard not to take it personally.
2097,2,16,89,107,1.1869158878504673,0.042266173223498654,551,"Note the unruly crest, empty barrel, & tiny hands crashing on the starboard side"
2097,2,16,89,107,1.1869158878504673,0.042266173223498654,551,I've never seen an orange-colored wave before.
2097,6,8,93,107,1.1869158878504673,0.04991765591430978,551,Quick. Give it the pussy cat!
2097,2,16,89,107,1.1869158878504673,0.042266173223498654,551,Keep going north to Canada?
2097,5,10,92,107,1.1869158878504673,0.04811898407826445,551,"Quick, Aisha, you're the hair stylist! Do something!"
2097,5,10,92,107,1.1869158878504673,0.04811898407826445,551,I'm not sure that this is the way to Cuba.
2097,3,14,90,107,1.1869158878504673,0.04430310533375682,551,I knew he wanted to keep us out - but a wall of water??
2097,6,8,93,107,1.1869158878504673,0.04991765591430978,551,"Dude, you need a new look for 2017."
2097,3,14,90,107,1.1869158878504673,0.04430310533375682,551,Maybe we should have tried our luck with the 'crooked' wave.
2097,5,10,92,107,1.1869158878504673,0.04811898407826445,551,Look! It's the wave of harassment after Trump's victory!
2097,3,14,90,107,1.1869158878504673,0.04430310533375682,551,New York City sewer system backs-up!!!
2097,6,8,93,107,1.1869158878504673,0.04991765591430978,551,What do you mean no more wretched refuse?
2097,2,16,89,107,1.1869158878504673,0.042266173223498654,551,He's waving us through!
2097,2,16,89,107,1.1869158878504673,0.042266173223498654,551,Wow! That's overwhelming! It's Yuge!
2097,5,10,92,107,1.1869158878504673,0.04811898407826445,551,Oh NO! ... it's the Trump sea wall!
2097,3,14,90,107,1.1869158878504673,0.04430310533375682,551,"He's called Donny Tsunami, but not to worry. This too shall pass."
2097,4,12,91,107,1.1869158878504673,0.046250414976182756,551,Bad hair days ahead!
2097,2,16,89,107,1.1869158878504673,0.042266173223498654,551,How's that welcome grab you?
2097,3,14,90,107,1.1869158878504673,0.04430310533375682,551,I voted for him and look what I got.
2097,3,14,90,107,1.1869158878504673,0.04430310533375682,551,"Back off, you rogue. We're emigrating!"
2097,2,16,89,107,1.1869158878504673,0.042266173223498654,551,"Oh no, and there's one tiny hand for each of us!"
2097,6,8,93,107,1.1869158878504673,0.04991765591430978,551,Google Maps says this is the fastest route
2097,4,12,91,107,1.1869158878504673,0.046250414976182756,551,"Glad you enjoyed the huddled masses thing. And now, on to capitalism..."
2097,5,10,92,107,1.1869158878504673,0.04811898407826445,551,I have a bad feeling about this.
2097,1,18,88,107,1.1869158878504673,0.04012597233343557,551,Immigrating to the U.S. is going to be tougher than I thought.
2097,4,12,91,107,1.1869158878504673,0.046250414976182756,551,"So, about those jobs..."
2097,3,14,90,107,1.1869158878504673,0.04430310533375682,551,What small hands you have!
2097,5,10,92,107,1.1869158878504673,0.04811898407826445,551,This is your classic triumphant wave!
2097,4,12,91,107,1.1869158878504673,0.046250414976182756,551,It's the volatile reaction you get when you mix over treated hair and hot air.
2097,3,14,90,107,1.1869158878504673,0.04430310533375682,551,This place has gotten far too hairy.
2097,2,16,89,107,1.1869158878504673,0.042266173223498654,551,At least there's no wall.
2097,7,6,94,107,1.1869158878504673,0.051653732829627944,551,This wave of populism will consume us all!
2097,3,14,90,107,1.1869158878504673,0.04430310533375682,551,"Quick, toss your Tic Tacs overboard."
2097,4,12,91,107,1.1869158878504673,0.046250414976182756,551,Does that comb-over look familiar to you?
2097,2,16,89,107,1.1869158878504673,0.042266173223498654,551,We should have gone with Liberty Mutual
2143,2,16,90,108,1.1851851851851851,0.04190874258156364,551,It's a rare comb-over wave.
2143,2,16,90,108,1.1851851851851851,0.04190874258156364,551,Forget about us. We're heading upriver to Canada.
2143,3,14,91,108,1.1851851851851851,0.043925083623096,551,They said Trump rode a tidal wave to victory.
2143,6,8,94,108,1.1851851851851851,0.049483570716760204,551,""" You don't bother me; I'm a Republican and there's no global warming ! ""  Submitted by Neil L. Sachs, Monmouth Junction, NJ ."
2143,1,18,89,108,1.1851851851851851,0.039790356095912936,551,Hang on folks! Looks like that unprecedented wave we've been hearing so much about.
2143,8,4,96,108,1.1851851851851851,0.05286553039492774,551,"Yeah, but what about the statue's emails?"
2143,4,12,92,108,1.1851851851851851,0.0458528432905113,551,Swamped!
2143,4,12,92,108,1.1851851851851851,0.0458528432905113,551,Shoot! I wanted to meet Ivanka!
2143,3,14,91,108,1.1851851851851851,0.043925083623096,551,That's the last time I have the taco bowl at Trump Tower.
2143,3,14,91,108,1.1851851851851851,0.043925083623096,551,"Sure it looks like Trump,... that's the scariest part of it!"
2143,5,10,93,108,1.1851851851851851,0.047702762020163963,551,Hurricane Donald!
2143,2,16,90,108,1.1851851851851851,0.04190874258156364,551,"Not a beach comber, a comb-over. As waves go it's a four."
2143,3,14,91,108,1.1851851851851851,0.043925083623096,551,Donald is doing the wave!
2143,3,14,91,108,1.1851851851851851,0.043925083623096,551,"Don’t worry, what doesn't kill you, makes you greater!"
2143,4,12,92,108,1.1851851851851851,0.0458528432905113,551,Now watch as the Trump wave slowly trickles down.
2143,4,12,92,108,1.1851851851851851,0.0458528432905113,551,"Don't huddle in a mass! And ladies, watch out for those tiny hands! They're grabbers."
2143,2,16,90,108,1.1851851851851851,0.04190874258156364,551,Does he think he’s fooling the other waves with that comb over?
2143,3,14,91,108,1.1851851851851851,0.043925083623096,551,Looks like the hair is real.
2143,3,14,91,108,1.1851851851851851,0.043925083623096,551,"Don't worry, he will never be President."
2162,3,14,92,109,1.18348623853211,0.0435533846923308,551,I'm not sure but I know it's not one of compassion.
2162,5,10,94,109,1.18348623853211,0.04729362164999815,551,I still say we should give it a chance.
2162,4,12,93,109,1.18348623853211,0.04546198393675384,551,Even his wall has a comb-over.
2162,7,6,96,109,1.18348623853211,0.05075899899907594,551,It looks like Donald Trump.
2162,5,10,94,109,1.18348623853211,0.04729362164999815,551,Very small hands. We should be fine.
2162,3,14,92,109,1.18348623853211,0.0435533846923308,551,"Quick, we must waterboard a minority to appease the sea of anger"
2162,2,16,91,109,1.18348623853211,0.04155722142841897,551,Turns out Mexico didn't want to pay for the wall... this is the backup plan.
2162,5,10,94,109,1.18348623853211,0.04729362164999815,551,The YUGE wave reached out with a thousand tiny hands.
2162,2,16,91,109,1.18348623853211,0.04155722142841897,551,I'm not sure why we rowed out here it's only ONE big wave created by a blast of hot air!
2162,4,12,93,109,1.18348623853211,0.04546198393675384,551,But we're the huddled masses yearning to breathe free.
2162,1,18,90,109,1.18348623853211,0.039460207646984526,551,Look ! We can ride the wave of discontent to liberty tower .
2162,2,16,91,109,1.18348623853211,0.04155722142841897,551,"Okay everybody, this is it - start yearning to breathe free."
2162,6,8,95,109,1.18348623853211,0.04905691912544736,551,We'd have been safe with Jonah
2162,4,12,93,109,1.18348623853211,0.04546198393675384,551,She's fired!
2162,3,14,92,109,1.18348623853211,0.0435533846923308,551,After a half hour Sandy began to wonder if the mushrooms used in the salad were actually portabellas.
2162,2,16,91,109,1.18348623853211,0.04155722142841897,551,Oh no! There's that deplorable wave again.
2162,2,16,91,109,1.18348623853211,0.04155722142841897,551,"""Is it saying 'come over' or 'comb-over'?"
2179,3,14,93,110,1.1818181818181819,0.04318785349158611,551,How did it get so big with such tiny hands?
2179,2,16,92,110,1.1818181818181819,0.0412114670670419,551,Looks like a Trumpest brewing.
2179,3,14,93,110,1.1818181818181819,0.04318785349158611,551,He really DOES have small hands.
2179,6,8,96,110,1.1818181818181819,0.048637513334762385,551,"... and this short-fingered creature emerged, just as the Washington swamps were being drained."
2179,2,16,92,110,1.1818181818181819,0.0412114670670419,551,It's gonna be tremendous!
2184,2,15,88,105,1.180952380952381,0.04232473532055043,551,"Don't worry, it's not a Tsunami it's a Trumpnami. They look scary but are 80% hair."
2184,4,11,90,105,1.180952380952381,0.04645087282554565,551,"This is going to be ""uge."""
2184,4,11,90,105,1.180952380952381,0.04645087282554565,551,"Farewell liberal elite, enjoy Canada."
2184,4,11,90,105,1.180952380952381,0.04645087282554565,551,"All hands were saved; the ship's cat however, was indeed… Grabbed"
2184,5,9,91,105,1.180952380952381,0.048382163752825266,551,"All right, everyone. Please calmly form a huddled mass at the rear of the boat."
2184,1,17,87,105,1.180952380952381,0.04010278091110972,551,What would Captain Ahab do?
2184,5,9,91,105,1.180952380952381,0.048382163752825266,551,Now Trump is colluding with the weather?!
2184,3,13,89,105,1.180952380952381,0.04443572215126961,551,"Oh shit, we should have come here before he became President."
2184,2,15,88,105,1.180952380952381,0.04232473532055043,551,"Quick, ladies - tops off and forward!"
2184,7,5,93,105,1.180952380952381,0.05203012719286361,551,Anybody else see that?
2184,1,17,87,105,1.180952380952381,0.04010278091110972,551,"Hold on, everyone! This one's going to be hairy!"
2184,4,11,90,105,1.180952380952381,0.04645087282554565,551,"...a three hour tour, a three hour tour...."
2184,4,11,90,105,1.180952380952381,0.04645087282554565,551,Give me your poor and your drowning
2184,5,9,91,105,1.180952380952381,0.048382163752825266,551,WHO KNOWS THE KADISH ?
2184,2,15,88,105,1.180952380952381,0.04232473532055043,551,"So is this his idea of a ""great, big, beautiful wall""?"
2184,6,7,92,105,1.180952380952381,0.050239267038397185,551,The next one's a biggly.
2184,3,13,89,105,1.180952380952381,0.04443572215126961,551,Weather forecast for tonight: dark and Trumpy.
2184,7,5,93,105,1.180952380952381,0.05203012719286361,551,Oh No! It's the dreaded tsuDONNY!
2184,2,15,88,105,1.180952380952381,0.04232473532055043,551,"A dangerous wave, but with such small curls, we can ride it out."
2184,3,13,89,105,1.180952380952381,0.04443572215126961,551,Time and toupee wait for no man.
2184,5,9,91,105,1.180952380952381,0.048382163752825266,551,We're in luck. The Lusitania is just leaving and will pick us up.
2184,1,17,87,105,1.180952380952381,0.04010278091110972,551,This still beats traffic on the East River Drive.
2184,5,9,91,105,1.180952380952381,0.048382163752825266,551,"We're about to do so much swimming, folks, that pretty soon you're gonna be tired of swimming."
2184,2,15,88,105,1.180952380952381,0.04232473532055043,551,"It's OK, he doesn't mean half the things he says."
2184,3,13,89,105,1.180952380952381,0.04443572215126961,551,He says he's going to make America wave again.
2184,0,19,86,105,1.180952380952381,0.03775026958386235,551,"Don't panic;, we can handle any Trumped-up wave."
2184,5,9,91,105,1.180952380952381,0.048382163752825266,551,The huddled masses had it easy.
2184,4,11,90,105,1.180952380952381,0.04645087282554565,551,Don't recognize him without the hat.
2184,4,11,90,105,1.180952380952381,0.04645087282554565,551,I hope this isn't practice for emptying the swamp in Washington!
2184,2,15,88,105,1.180952380952381,0.04232473532055043,551,"Hey Muhammad,...quick question...did you put down ""Proud Muslim"" on your visa again?"
2184,3,13,89,105,1.180952380952381,0.04443572215126961,551,The hair looks familiar.
2184,4,11,90,105,1.180952380952381,0.04645087282554565,551,"Oh my God...It's Trump , the self proclaimed god of the sea and his little hands pushing us away."
2184,2,15,88,105,1.180952380952381,0.04232473532055043,551,Looks like the statue has changed her mind.
2184,5,9,91,105,1.180952380952381,0.048382163752825266,551,Beware all ye who enter here
2184,2,15,88,105,1.180952380952381,0.04232473532055043,551,I told you we should've used our air miles.
2184,3,13,89,105,1.180952380952381,0.04443572215126961,551,Oh my God! He wasn't kidding!
2184,2,15,88,105,1.180952380952381,0.04232473532055043,551,Looks real to me!
2184,3,13,89,105,1.180952380952381,0.04443572215126961,551,"Women, don't let it grab your-"
2184,3,13,89,105,1.180952380952381,0.04443572215126961,551,We're tired and poor huddled masses who'd rather breathe free in Canada.
2184,3,13,89,105,1.180952380952381,0.04443572215126961,551,We're taking the next wave out.
2184,2,15,88,105,1.180952380952381,0.04232473532055043,551,Don't blame me; I voted third-party.
2184,4,11,90,105,1.180952380952381,0.04645087282554565,551,Immigration is about to get hairy!
2184,6,7,92,105,1.180952380952381,0.050239267038397185,551,I guess climate change IS real!
2184,4,11,90,105,1.180952380952381,0.04645087282554565,551,Donald J. Tsunami
2184,6,7,92,105,1.180952380952381,0.050239267038397185,551,We're Saved!
2184,5,9,91,105,1.180952380952381,0.048382163752825266,551,We want to call this part of the wall 'Death by Small Hands.'
2184,6,7,92,105,1.180952380952381,0.050239267038397185,551,That's sure one ugly looking squall!
2184,3,13,89,105,1.180952380952381,0.04443572215126961,551,"Let's take heart and pull together. This may look overwhelming because it's big, disgusting, ugly and orange but don't worry folks; it's not a permanent wave."
2184,4,11,90,105,1.180952380952381,0.04645087282554565,551,Just soak it all in.
2184,2,15,88,105,1.180952380952381,0.04232473532055043,551,Hold on to your you know what!
2184,4,11,90,105,1.180952380952381,0.04645087282554565,551,Where's Molly Brown when you need her?
2184,3,13,89,105,1.180952380952381,0.04443572215126961,551,"You were right, Margaret, we should have taken the ferry to Staten Island."
2184,5,9,91,105,1.180952380952381,0.048382163752825266,551,"You were right, honey – this totally beats the thing that I wanted to do."
2184,1,17,87,105,1.180952380952381,0.04010278091110972,551,Yes! We're all Trump supporters.
2184,2,15,88,105,1.180952380952381,0.04232473532055043,551,Give. Me. Your. Huddled. Masses. Bwahahahaha
2184,4,11,90,105,1.180952380952381,0.04645087282554565,551,"I know it says poor and huddled, but what about wet?"
2184,3,13,89,105,1.180952380952381,0.04443572215126961,551,It's either a wave of grief or a hot air Tweet Storm .. get ready for a bumpy ride .
2184,2,15,88,105,1.180952380952381,0.04232473532055043,551,Swamped! By hands...and a wave-over!
2184,1,17,87,105,1.180952380952381,0.04010278091110972,551,"And this, ladies and gentlemen, will soon replace the Statue of Liberty"
2184,4,11,90,105,1.180952380952381,0.04645087282554565,551,The waves of nausea are especially choppy lately.
2184,4,11,90,105,1.180952380952381,0.04645087282554565,551,"Oh no, its the trumpocalypse!"
2184,4,11,90,105,1.180952380952381,0.04645087282554565,551,"Don't panic, it's just a title weave."
2184,4,11,90,105,1.180952380952381,0.04645087282554565,551,Don't worry...this wave will crash bigly.
2184,5,9,91,105,1.180952380952381,0.048382163752825266,551,The dangers of hand wavey immigration policy
2184,5,9,91,105,1.180952380952381,0.048382163752825266,551,"The tired, the poor and the huddled masses flee the Trump tsunami."
2184,3,13,89,105,1.180952380952381,0.04443572215126961,551,"If you ask me, this is more of an American nightmare."
2184,4,11,90,105,1.180952380952381,0.04645087282554565,551,There's a pretty funny joke about small hands and a big mouth but I just can't remember it.
2184,4,11,90,105,1.180952380952381,0.04645087282554565,551,Blimey! It's Don the Beachcombover!
2184,1,17,87,105,1.180952380952381,0.04010278091110972,551,You'd think he'd be pleased to se us leave.
2184,3,13,89,105,1.180952380952381,0.04443572215126961,551,Welcome to the new Ellis Island!
2184,4,11,90,105,1.180952380952381,0.04645087282554565,551,And this had to be Jonah's day off?
2184,3,13,89,105,1.180952380952381,0.04443572215126961,551,"No, this isn't global warming, it's more corporate."
2184,3,13,89,105,1.180952380952381,0.04443572215126961,551,"Sure, you're tired, you're poor, you're in huddled masses yearning to breathe free, but you've got to go back where you came from, fill out your paperwork and get in line. You'll come back legally, BELIEVE ME."
2184,3,13,89,105,1.180952380952381,0.04443572215126961,551,"Quick, show the Donald your ID."
2184,4,11,90,105,1.180952380952381,0.04645087282554565,551,"It was inevitable. From Business Tycoon, to Presidency, and now he's King of the Seas."
2184,3,13,89,105,1.180952380952381,0.04443572215126961,551,A rising tide lifts and separates.
2184,4,11,90,105,1.180952380952381,0.04645087282554565,551,"Finally, a rising tide to lift our boat."
2184,3,13,89,105,1.180952380952381,0.04443572215126961,551,With hair like that how dangerous can it be?
2184,4,11,90,105,1.180952380952381,0.04645087282554565,551,He says he wants to play Hide the Tsunami.
2184,4,11,90,105,1.180952380952381,0.04645087282554565,551,See I told you this was New York. The Statue of Liberty is on the right and that's Donald Trump right in front of us.
2184,6,7,92,105,1.180952380952381,0.050239267038397185,551,Don't worry. Hillary's got this.
2184,2,15,88,105,1.180952380952381,0.04232473532055043,551,Don't worry. He doesn't mean it literally.
2184,2,15,88,105,1.180952380952381,0.04232473532055043,551,I'm afraidwe're about to become huddled masses yearning to breathe.
2184,3,13,89,105,1.180952380952381,0.04443572215126961,551,I'm thinking we should keep paddling to Halifax.
2184,6,7,92,105,1.180952380952381,0.050239267038397185,551,"Coming to deport your tired, your poor, your huddled masses yearning to breathe free."
2184,3,13,89,105,1.180952380952381,0.04443572215126961,551,Welcome to the U.S.A.
2184,5,9,91,105,1.180952380952381,0.048382163752825266,551,Great. From tempest-tossed to Trumpest-tossed.
2184,3,13,89,105,1.180952380952381,0.04443572215126961,551,The Lady is a Trump!
2184,4,11,90,105,1.180952380952381,0.04645087282554565,551,No more poor or tempest tossed
2184,4,11,90,105,1.180952380952381,0.04645087282554565,551,"Well, at least the billionaires are safe."
2184,3,13,89,105,1.180952380952381,0.04443572215126961,551,I'm confused-- Is Trump welcoming us or trying to drown us?
2184,5,9,91,105,1.180952380952381,0.048382163752825266,551,See? It only looks scary to spineless liberal types.
2276,5,10,96,111,1.1801801801801801,0.046495881825511086,551,"New York, New York, a helluva town. The waves are up, and the City is down. The people sail in a hole in the groun'. New York, New York, it's a helluva town!!"
2277,2,15,89,106,1.179245283018868,0.041958285473954755,551,We should have left when we said we were going to.
2277,4,11,91,106,1.179245283018868,0.0460422279928785,551,OH NO...that wave is HUGE!
2277,5,9,92,106,1.179245283018868,0.047953949554394006,551,Ahhh...the fickle fingers of fate.
2277,3,13,90,106,1.179245283018868,0.04404761332048586,551,And the next mile is sponsored by Trump Enterprises.
2277,7,5,94,106,1.179245283018868,0.051565204513311945,551,"Jeez, talk about plagiarism."
2277,1,17,88,106,1.179245283018868,0.039759315896991006,551,Quick! Everyone praise its fabulous hair style and enormous hands!
2277,3,13,90,106,1.179245283018868,0.04404761332048586,551,"Ahoy! We bring tired, poor, huddled hands to help your tiny ones..."
2277,2,15,89,106,1.179245283018868,0.041958285473954755,551,"Quick, somebody tell him what the statue says!"
2277,3,13,90,106,1.179245283018868,0.04404761332048586,551,Poseidon has been Trumped.
2286,2,15,90,107,1.1775700934579438,0.04159804659525817,551,He's making sailing great again!
2286,1,17,89,107,1.1775700934579438,0.039421589735652615,551,"nobody, not even that wave, has such small hands."
2288,4,10,90,104,1.1730769230769231,0.046220700895214704,551,"Ladies, remember, we asked for this."
2288,3,12,89,104,1.1730769230769231,0.04415480374612475,551,"Straight ahead, the yang of Trump's coiffure, and to your right, ladies and gentlemen, the ying of Lady Liberty. Now, paddle desperately in a circle for 2020, please."
2288,3,12,89,104,1.1730769230769231,0.04415480374612475,551,...and on your right...
2288,4,10,90,104,1.1730769230769231,0.046220700895214704,551,Do any of you have a comb?
2288,4,10,90,104,1.1730769230769231,0.046220700895214704,551,"Yes, I see what you mean, there is a resemblance."
2288,2,14,88,104,1.1730769230769231,0.04198738139575608,551,"Excuse me sir, is that a Mexican wave?"
2288,1,16,87,104,1.1730769230769231,0.039701809770923226,551,"If you can make it here, you can make it anywhere."
2288,4,10,90,104,1.1730769230769231,0.046220700895214704,551,I'm sure you'll be happy to learn it was all a bad dream.
2288,4,10,90,104,1.1730769230769231,0.046220700895214704,551,"For God's Sake,somebody grab the Hair!"
2288,2,14,88,104,1.1730769230769231,0.04198738139575608,551,Is our boat being swamped or trumped?
2288,4,10,90,104,1.1730769230769231,0.046220700895214704,551,Just a hoax folks.
2288,7,4,93,104,1.1730769230769231,0.05192757151459356,551,But your hair ISN'T good.
2288,5,8,91,104,1.1730769230769231,0.04819812951382046,551,The Donald just gets more power hungry every day!
2288,6,6,92,104,1.1730769230769231,0.05009756666762488,551,"Donald Trump is building a wave, too."
2288,2,14,88,104,1.1730769230769231,0.04198738139575608,551,To make your deportation memorable Trump sends his farewell.
2288,3,12,89,104,1.1730769230769231,0.04415480374612475,551,"Steady, mates - make the comb-over wash-over."
2288,2,14,88,104,1.1730769230769231,0.04198738139575608,551,"Take it in, people -- classic lesson in branding!"
2288,4,10,90,104,1.1730769230769231,0.046220700895214704,551,Wait! We are wearing Trump life vests!
2288,4,10,90,104,1.1730769230769231,0.046220700895214704,551,Here we have an example of the government's new immigration reform initiative.
2288,3,12,89,104,1.1730769230769231,0.04415480374612475,551,Bernie would've won.
2288,3,12,89,104,1.1730769230769231,0.04415480374612475,551,Don't leave. I'm going to make America great again.
2288,2,14,88,104,1.1730769230769231,0.04198738139575608,551,"She was supposed to lift her lamp beside the golden door, not the orange wave."
2288,5,8,91,104,1.1730769230769231,0.04819812951382046,551,"O Captain, My Captain--get back in the boat!"
2288,4,10,90,104,1.1730769230769231,0.046220700895214704,551,"Hey, it looks just like Trump! We have nothing to worry about!"
2288,2,14,88,104,1.1730769230769231,0.04198738139575608,551,We're going to need a much bigger boat!
2288,4,10,90,104,1.1730769230769231,0.046220700895214704,551,Isn't this how The Perfect Storm ended?
2288,4,10,90,104,1.1730769230769231,0.046220700895214704,551,"On the count of three, 'Row row row your boat,'"
2288,4,10,90,104,1.1730769230769231,0.046220700895214704,551,"It's not a perfect storm, but it's certainly a bigly wall of water."
2288,3,12,89,104,1.1730769230769231,0.04415480374612475,551,"Grab me some tired, poor, huddled masses to clean my golden commode."
2288,3,12,89,104,1.1730769230769231,0.04415480374612475,551,I told you this would be more exciting than the Circle Line cruise.
2288,2,14,88,104,1.1730769230769231,0.04198738139575608,551,I'm initiating a strongly worded rebuttal about this.
2288,4,10,90,104,1.1730769230769231,0.046220700895214704,551,"Oh no, it's a dreaded suTrumpi!"
2288,4,10,90,104,1.1730769230769231,0.046220700895214704,551,Relax. It's just a trickle-down squall.
2288,5,8,91,104,1.1730769230769231,0.04819812951382046,551,They're a lot less amber than I was expecting.
2288,3,12,89,104,1.1730769230769231,0.04415480374612475,551,It's the new Wave Wall.
2288,5,8,91,104,1.1730769230769231,0.04819812951382046,551,Wow! Didn't I tell you this beats the Staten Island Ferry?
2288,4,10,90,104,1.1730769230769231,0.046220700895214704,551,"Since November, Lady Liberty shares NY's Harbor with Munch's less well-known work: 'Wave'."
2288,6,6,92,104,1.1730769230769231,0.05009756666762488,551,Next time we'll spend the extra money for the guided boat tour.
2288,4,10,90,104,1.1730769230769231,0.046220700895214704,551,"Meh, he's not gonna get us. He doesn't even have experience being a wave."
2288,3,12,89,104,1.1730769230769231,0.04415480374612475,551,A word to the wise--don't rock the boat.
2288,2,14,88,104,1.1730769230769231,0.04198738139575608,551,"Oh, no -- it's Hurricane Donald! Watch out for those tiny hands, ladies."
2288,4,10,90,104,1.1730769230769231,0.046220700895214704,551,I've a feeling we're not in Kansas any more.
2288,1,16,87,104,1.1730769230769231,0.039701809770923226,551,Et tu Kraken?
2288,4,10,90,104,1.1730769230769231,0.046220700895214704,551,What the hell do you have to lose?
2288,3,12,89,104,1.1730769230769231,0.04415480374612475,551,Now I feel wretched.
2288,3,12,89,104,1.1730769230769231,0.04415480374612475,551,Even hurricane Trump has a bad wave.
2288,4,10,90,104,1.1730769230769231,0.046220700895214704,551,We always knew the Hudson would eventually avenge for Sully.
2288,4,10,90,104,1.1730769230769231,0.046220700895214704,551,"Oh, no. It's the Trumpusami!"
2288,5,8,91,104,1.1730769230769231,0.04819812951382046,551,"Women, children and immigrants first"
2288,5,8,91,104,1.1730769230769231,0.04819812951382046,551,"On second thought, maybe those 'teeming shores' weren't so bad."
2288,2,14,88,104,1.1730769230769231,0.04198738139575608,551,These little town blues...
2288,2,14,88,104,1.1730769230769231,0.04198738139575608,551,New Secretary of the Navy.
2288,2,14,88,104,1.1730769230769231,0.04198738139575608,551,'Hard left rudder - Trumpnami ahead'
2288,5,8,91,104,1.1730769230769231,0.04819812951382046,551,We come to TWEET your greatness oh wavy haired one
2288,1,16,87,104,1.1730769230769231,0.039701809770923226,551,You think this is bad? You should see the security at Trump Tower.
2288,4,10,90,104,1.1730769230769231,0.046220700895214704,551,First a wall and now a wave?
2288,1,16,87,104,1.1730769230769231,0.039701809770923226,551,"Damnit Jane, I told you not to tweet at @realdonaldtrump until after we got to Canada!"
2288,3,12,89,104,1.1730769230769231,0.04415480374612475,551,Who said this was the best way to get to Ellis Island?
2288,4,10,90,104,1.1730769230769231,0.046220700895214704,551,"It does look like Trump, right down to the small hands."
2288,4,10,90,104,1.1730769230769231,0.046220700895214704,551,Hokusai influences Trump in securing our borders.
2288,4,10,90,104,1.1730769230769231,0.046220700895214704,551,We're looking for Ellis Island
2288,1,16,87,104,1.1730769230769231,0.039701809770923226,551,"I thought it was a symbol to come over here, not comb over here."
2288,2,14,88,104,1.1730769230769231,0.04198738139575608,551,"Oh, Oh!!!! We're in for another HAIRY experience!!"
2288,2,14,88,104,1.1730769230769231,0.04198738139575608,551,"I can't decide if it's art deco, oil spill, or paisley."
2288,3,12,89,104,1.1730769230769231,0.04415480374612475,551,Don't worry. He only eats immigrants.
2288,2,14,88,104,1.1730769230769231,0.04198738139575608,551,I think we should have taken the Circle Line tour.
2288,1,16,87,104,1.1730769230769231,0.039701809770923226,551,"It's his latest version of ""THE WALL""."
2288,3,12,89,104,1.1730769230769231,0.04415480374612475,551,We're tourists Mr. President-elect!
2288,5,8,91,104,1.1730769230769231,0.04819812951382046,551,At least my economic anxiety is gone!
2288,3,12,89,104,1.1730769230769231,0.04415480374612475,551,I have a feeling this isn't going to be a tempest in a teacup...
2288,2,14,88,104,1.1730769230769231,0.04198738139575608,551,He's not the regular sea monster
2288,2,14,88,104,1.1730769230769231,0.04198738139575608,551,"OK everyone, hold for the extreme vetting!"
